date,above_20_ema__pct,above_20_ema__50_50,above_50_ema__pct,above_50_ema__50_50,52_week_high_low_within_10__low,52_week_high_low_within_10__high,3_above_200_ema__pct,3_above_200_ema__50_50,5_advance_decline_ratio__advance,5_advance_decline_ratio__decline,current_previous_yr_volumes_crores__current,current_previous_yr_volumes_crores__1_yr_back,drawdowns_peaks__blw_3,gold_etfs_nifty_1_month_chg__gold,gold_etfs_nifty_1_month_chg__nifty,breadth_above_500_trend_reversal__up_4_5_today,breadth_above_500_trend_reversal__down_4_5_today,breadth_above_500_trend_reversal__up_20_in_5d,breadth_above_500_trend_reversal__down_20_in_5d,breadth_above_500_trend_reversal__above_20dma,breadth_above_500_trend_reversal__below_20dma,breadth_above_500_trend_reversal__above_50dma,breadth_above_500_trend_reversal__below_50dma,breadth_above_500_trend_reversal__above_200dma,breadth_above_500_trend_reversal__below_200dma,new_high_low_bearishness_bullishness__high,new_high_low_bearishness_bullishness__low,nifty_500_above_below_200_ema__above_200_ema,nifty_500_above_below_200_ema__below_200_ema,nifty_500_above_below_200_ema__60,oversold_overbought_rsi__oversold,oversold_overbought_rsi__overbought,weekly_rsi_50_50__below_rsi_50,weekly_rsi_50_50__above_rsi_50,10_from_10dema__10_10ema,15_up_10_down__15_in_5d,15_up_10_down__10_in_5d,4_advance_decline__4_advance,4_advance_decline__4_decline,4_advance_decline_today__4_advance,4_advance_decline_today__4_decline,4_advance_decline_today__net_breadth,52_wk_high_low__new_52_wk_high,52_wk_high_low__new_52_wk_low,52_wk_high_low_today__new_52_wk_high,52_wk_high_low_today__new_52_wk_low,above_10ma__pct,above_200ma__above_200ma,above_20ma__pct,above_50ma__above_50ma,mbm_2_0_magnitude__abv_10ma,mbm_2_0_magnitude__abv_20ma,mbm_2_0_magnitude__abv_50ma,mbm_2_0_magnitude__abv_200ma,mbm_2_0_velocity_advanced__breakouts,mbm_2_0_velocity_advanced__breakdowns,mbm_2_0_velocity_advanced__up_close,mbm_2_0_velocity_advanced__down_close,mbm_2_0_velocity_advanced__new_52_wk_high,mbm_2_0_velocity_advanced__new_52_wk_low,mbm_2_0_velocity_advanced__net_nh_nl,mbm_2_0_velocity_advanced__15_52wh,mbm_2_0_velocity_advanced__15_52wl,mbm_2_0_velocity_advanced__net_15_h_l,mbm_2_0_velocity_advanced__30_52wh,mbm_2_0_velocity_advanced__30_52_wl,mbm_2_0_velocity_advanced__net_30_h_l,mbm_2_0_velocity_basic__4_advance,mbm_2_0_velocity_basic__4_decline,mbm_2_0_velocity_basic__net_breadth,mbm_2_0_velocity_basic__3_range,mbm_2_0_velocity_basic__5d_range,mbm_2_0_velocity_basic__volume,mbm_2_0_velocity_basic__15_in_5d,mbm_2_0_velocity_basic__10_in_5d,mbm_2_0_velocity_basic__10_10ema,net_breadth__net_breadth,net_nh_nl__net_nh_nl,volume__volume
2026-01-23,12.6869,50,,,43.8865,15.4082,22.0391,50,,,,,668,,,57,213,2,6,272,1851,293,1830,477,1646,21,260,,,,,,,,,,,,,,,,,,,,,,,,11.5296,10.1975,10.5191,16.169,12.8158,31.4653,21.147,49.781,0.689,11.6215,-10.9325,9.0032,51.4929,-42.4897,35.5535,66.9729,-31.4194,2.7102,15.6638,-12.9536,19.0629,1.7455,0.5077,0.2297,17.1796,3.537,,,
2026-01-27,13.78,50,,,43.9665,15.6072,22.3068,50,,,,,318,,,97,76,4,11,304,1824,318,1810,482,1646,36,424,65.4,34.6,60,378,79,0.7823,0.19,,,,,,,,,,,,,,,,,14.9452,11.3803,11.3346,16.4534,18.3729,22.5777,32.5871,33.4008,0.9598,18.8757,-17.9159,9.5521,50.777,-41.2249,35.4205,66.4077,-30.9872,5.9872,7.5411,-1.5539,18.6929,1.691,0.9792,0.4113,13.8483,3.0622,,,
2026-01-28,23.7548,50,,,40.2682,17.1264,26.1686,50,,,,,68,,,350,20,11,6,534,1590,423,1701,554,1570,55,112,,,,,,,,,,,,,,,,,,,,,,,,32.492,20.7435,15.2363,18.5406,39.6512,6.2414,55.6713,27.2059,1.0555,4.7728,-3.7173,11.3355,48.0955,-36.76,39.0546,65.2134,-26.1588,22.0743,1.698,20.3763,26.8013,1.7898,0.759,1.2391,3.0748,1.2391,,,
2026-01-29,23.9755,50,19.1115,50,40.8273,17.1582,26.6565,50,,,,,271,,,137,59,22,5,528,1597,427,1698,568,1557,84,146,,,,,,,,,,,,,,,,,,,,34.661,26.6565,23.9755,26.6565,30.5186,20.4222,15.374,18.7242,17.8522,17.8981,37.5321,30.5128,1.5603,6.2414,-4.681,11.3355,48.279,-36.9436,38.4121,65.0298,-26.6177,6.7003,5.4612,1.2391,25.4704,2.1111,0.8211,2.7994,2.57,1.285,,,
2026-01-30,29.2337,50,21.8008,50,38.6207,16.705,27.7395,50,,,,,174,,,167,99,14,6,662,1463,491,1634,599,1526,23,142,,,,,,,,,,,,,,,,,,,,43.0651,27.7395,29.2337,27.7395,42.7523,27.844,18.578,20.5046,25.5046,12.1101,44.4245,32.5758,0.7798,6.2844,-5.5046,12.0642,45.5963,-33.5321,39.7248,64.4037,-24.6789,11.3303,3.945,7.3853,20.2752,1.6514,0.9258,1.789,2.7064,0.9174,,,
2026-02-01,19.763,50,16.1315,50,40.0612,14.5642,22.4771,50,,,,,523,,,57,237,8,4,428,1699,355,1772,489,1638,19,130,,,,,,,,,,,,,,,,,,,,28.2875,22.4771,19.763,22.4771,30.9982,20.7418,14.1026,17.8114,25.9615,29.3956,18.8713,41.433,0.5037,5.5861,-5.0824,10.3022,47.3901,-37.0879,38.0952,65.522,-27.4267,4.8993,12.1795,-7.2802,12.6374,1.3736,0.2338,2.5183,2.3352,0.9615,,,
2026-02-02,20.1905,50,16.4571,50,41.0286,15.5048,24.381,50,,,,,265,,,77,73,16,19,451,1677,370,1758,530,1598,10,211,69,31,60,218,85,0.669,0.3036,,,,,,,,,,,,,28.419,24.381,20.1905,24.381,31.3214,21.3992,15.2263,18.8843,15.2263,26.5661,30.6306,19.4492,0.3201,9.1449,-8.8249,11.4312,47.8281,-36.3969,38.2259,64.8377,-26.6118,4.6639,5.1669,-0.503,15.1349,1.5546,0.4046,2.1948,2.1033,1.0059,,,
2026-02-03,51.7017,50,33.3461,50,32.5048,18.8528,32.5048,50,,,,,53,,,524,12,27,18,1133,994,740,1387,701,1426,62,41,,,,,,,,,,,,,,,,,,,,68.566,32.5048,51.7017,32.5048,66.9262,46.9995,27.989,24.645,75.0344,4.5809,39.9267,23,1.6491,1.7407,-0.0916,15.2084,40.0366,-24.8282,42.5103,61.6125,-19.1022,29.9588,1.0536,28.9052,11.1773,0.5955,2.487,3.2982,1.6949,0.4581,,,
2026-02-04,60.8795,50,38.3556,50,28.3748,19.3117,33.3461,50,,,,,123,,,236,53,44,18,1336,790,835,1292,721,1406,29,33,,,,,,,,,,,,,,,,,,,,76.4054,33.3461,60.8795,33.3461,75.4008,57.7645,32.8905,26.1109,29.1342,9.0243,49.3711,33.5025,1.0078,1.3743,-0.3665,15.3917,35.5932,-20.2016,44.5717,60.5131,-15.9414,14.3839,3.0234,11.3605,27.76,0.8246,0.9346,4.9931,1.0078,0.229,,,
2026-02-05,53.3665,50,35.0421,50,29.7246,18.8982,31.8669,50,,,,,313,,,55,93,33,6,1149,976,776,1350,687,1439,26,36,,,,,,,,,,,,,,,,,,,,64.3841,31.8669,53.3665,31.8669,62.7864,49.6792,30.9808,24.5646,13.6572,15.7654,34.5638,35.4651,0.8708,1.5124,-0.6416,15.0779,36.6636,-21.5857,42.9881,61.4574,-18.4693,4.7204,5.5912,-0.8708,34.8304,0.7791,0.3863,4.2163,1.5582,0.2291,,,
2026-02-06,51.5488,50,35.0287,50,30.2868,18.4704,31.6252,50,,,,,213,,,59,78,29,3,1107,1019,761,1366,680,1447,22,49,,,,,,,,,,,,,,,,,,,,60.4971,31.6252,51.5488,31.6252,58.0852,47.7783,31.0124,24.2327,12.3225,15.2084,38.6617,31.3253,0.7329,2.1072,-1.3743,14.9336,37.9753,-23.0417,42.2813,62.0705,-19.7893,4.7641,4.7641,0,37.0591,0.6413,0.3665,4.3518,1.2826,0.4123,,,
2026-02-09,68.3409,50,48.1355,50,24.1248,20.624,36.6819,50,,,,,65,,,396,19,51,1,1502,626,1059,1070,799,1330,55,33,70.6,29.4,60,199,94,0.6522,0.3212,,,,,,,,,,,,,77.6256,36.6819,68.3409,36.6819,77.1585,66.6058,42.8049,29.2828,43.3531,6.8068,53.53,24.8322,1.9187,1.2791,0.6396,16.6743,30.2421,-13.5678,46.5053,58.9767,-12.4714,23.2069,1.6903,21.5167,26.6332,2.0557,1.4072,8.9539,0.868,0.2284,,,
2026-02-10,71.8606,50,51.9908,50,21.5161,21.4395,37.8637,50,,,,,109,,,138,37,32,1,1562,562,1139,986,812,1313,64,9,,,,,,,,,,,,,,,,,,,,80.1302,37.8637,71.8606,37.8637,79.2661,69.8624,46.8807,30.1376,23.9908,7.1101,39.9618,38.0645,2.0183,0.367,1.6514,17.5229,27.9358,-10.4128,47.9817,57.6147,-9.633,9.5872,2.7064,6.8807,36.5138,3.2569,1.073,4.1743,0.9633,0.1835,,,
2026-02-11,68.6424,50,51.2811,50,22.7533,21.0325,37.8967,50,,,,,210,,,91,67,14,2,1480,646,1105,1022,810,1317,60,22,,,,,,,,,,,,,,,,,,,,73.6902,37.8967,68.6424,37.8967,71.494,66.0403,45.1879,29.835,15.2612,13.1531,41.4414,35.1916,1.8332,0.9166,0.9166,17.5069,29.2851,-11.7782,47.4335,57.7452,-10.3116,6.3245,4.6288,1.6957,37.0761,3.6205,0.6677,3.483,1.1916,0.275,,,
2026-02-12,60.8263,50,46.9013,50,24.6748,20.7728,36.6871,50,,,,,283,,,61,100,26,1,1298,829,1012,1116,782,1345,59,46,,,,,,,,,,,,,,,,,,,,61.4384,36.6871,60.8263,36.6871,57.7452,56.9661,40.9258,28.6434,12.7406,15.3071,34.8921,44.012,1.9707,2.0165,-0.0458,16.9111,31.5765,-14.6654,47.0211,58.4326,-11.4115,4.4455,6.7369,-2.2915,39.8258,3.6664,0.5154,3.6664,1.604,0.4583,,,
2026-02-13,44.2786,50,35.8592,50,29.2767,19.2499,33.1803,50,,,,,476,,,34,165,21,0,947,1180,782,1346,717,1411,28,96,,,,,,,,,,,,,,,,,,,,38.0406,33.1803,44.2786,33.1803,39.0009,42.484,32.8598,25.9853,8.7993,25.2521,31.7708,42.8312,0.9166,4.2621,-3.3456,15.4904,35.5637,-20.0733,44.4546,60.0367,-15.582,2.7956,10.8158,-8.0202,33.0431,3.1164,0.4873,3.2081,2.2456,1.0999,,,
2026-02-16,43.1447,50,35.8906,50,31.2951,19.3695,33.422,50,,,,,329,,,55,102,12,3,917,1212,771,1359,723,1407,37,104,69.2615,30.5389,60,221,124,0.6586,0.3167,,,,,,,,,,,,,37.4098,33.422,43.1447,33.422,34.7469,38.4861,31.3725,26.1742,13.4975,19.2886,27.3649,43.7352,1.1856,4.6512,-3.4656,15.4583,38.3037,-22.8454,44.0948,60.6475,-16.5527,3.6936,8.4359,-4.7424,36.8901,3.1464,0.3508,1.596,6.2472,1.0944,,,
2026-02-17,47.5754,50,39.748,50,30.2405,19.5113,34.3261,50,,,,,105,,,113,19,9,3,1025,1106,861,1271,746,1386,51,48,,,,,,,,,,,,,,,,,,,,46.5827,34.3261,47.5754,34.3261,43.4584,43.6871,34.6752,26.9899,20.0366,6.1757,37.8995,34.0741,1.4639,2.0586,-0.5947,16.3769,36.505,-20.1281,45.1052,59.5151,-14.4099,7.5938,2.1043,5.4895,40.8051,3.9799,0.3357,1.2809,6.0384,0.5947,,,
2026-02-18,50.6295,50,42.2358,50,29.9122,20.4121,35.4826,50,,,,,81,,,74,18,6,5,1093,1039,923,1210,770,1363,49,39,,,,,,,,,,,,,,,,,,,,50.7058,35.4826,50.6295,35.4826,46.5935,46.4106,36.6255,27.9378,16.278,5.5327,30.3371,38.843,1.4632,1.6918,-0.2286,16.6895,36.9456,-20.2561,45.9534,59.0306,-13.0773,4.9383,2.1491,2.7892,47.1879,4.8011,0.3139,1.2346,4.7554,0.5487,,,
2026-02-19,36.3324,50,34.1212,50,33.2444,18.7953,32.4819,50,,,,,319,,,38,54,9,4,805,1329,759,1376,706,1429,48,76,,,,,,,,,,,,,,,,,,,,30.0801,32.4819,36.3324,32.4819,30.1188,35.1005,31.0786,25.4113,9.3236,14.8995,29.902,37.4233,1.3254,3.2907,-1.9653,15.128,39.6252,-24.4973,44.287,60.5576,-16.2706,2.7879,5.5759,-2.7879,31.17,6.5356,0.2512,1.0969,5.2102,0.777,,,
2026-02-20,38.1479,50,34.8704,50,33.5366,18.9405,32.5838,50,,,,,143,,,50,29,9,3,835,1301,776,1361,707,1430,27,104,,,,,,,,,,,,,,,,,,,,34.1463,32.5838,38.1479,32.5838,31.5068,35.4338,30.9132,25.1142,11.3242,9.0868,32.6613,30.1508,1.0046,4.4749,-3.4703,15.2968,40.1826,-24.8858,44.1553,60.411,-16.2557,3.6986,2.7397,0.9589,47.3973,6.758,0.2365,1.4612,3.6073,0.7306,,,
2026-02-23,39.6362,50,36.1122,50,34.4449,19.4392,33.0049,50,,,,,199,,,63,47,6,2,865,1274,787,1353,716,1424,64,106,67.6647,32.3353,60,301,123,0.6881,0.2876,,,,,,,,,,,,,36.9458,33.0049,39.6362,33.0049,31.7561,34.5314,30.9827,25.6142,15.9691,10.919,23.3618,42.9167,2.0928,4.5951,-2.5023,15.3776,40.8098,-25.4322,44.222,60.737,-16.515,3.7307,4.6861,-0.9554,37.0792,6.8244,0.3196,1.5014,2.1383,0.9099,,,
2026-02-24,32.1633,50,30.7135,50,37.0851,19.1148,31.3621,50,,,,,339,,,22,96,9,3,703,1434,675,1463,685,1453,45,216,,,,,,,,,,,,,,,,,,,,28.5769,31.3621,32.1633,31.3621,24.8629,28.245,26.5082,24.1773,8.3638,19.6984,21.8579,38.051,1.1883,9.1408,-7.9525,14.7623,42.8702,-28.1079,42.2761,62.1115,-19.8355,1.8282,7.4954,-5.6673,38.8026,6.3528,0.3329,1.1426,4.2962,1.4625,,,
2026-02-25,36,50,33.7143,50,36.8381,19.3143,32.3429,50,,,,,160,,,53,41,5,4,781,1356,740,1398,695,1443,66,175,,,,,,,,,,,,,,,,,,,,34.019,32.3429,36,32.3429,28.8128,31.0502,28.8584,24.5662,15.2511,10,29.6407,38.3562,2.0091,7.5799,-5.5708,15.3881,43.3333,-27.9452,42.0548,61.7352,-19.6804,4.5205,3.8356,0.6849,41.0046,5.4338,0.3821,0.9589,5.5708,1.4612,,,
2026-02-26,38.0807,50,34.7296,50,36.8621,19.8781,32.6733,50,,,,,109,,,68,22,9,6,829,1310,758,1382,701,1439,55,121,,,,,,,,,,,,,,,,,,,,38.7662,32.6733,38.0807,32.6733,33.6832,32.953,29.7125,24.8288,17.0242,7.3482,29.4906,28.5714,1.7344,5.2487,-3.5144,15.9744,43.3136,-27.3391,42.0812,61.068,-18.9868,5.0205,2.0995,2.921,44.5915,7.5764,0.4087,1.1867,4.0164,0.9128,,,
2026-02-27,31.0857,50,30.5905,50,37.7905,18.8571,30.3238,50,,,,,251,,,40,60,8,2,688,1451,681,1459,667,1473,41,185,,,,,,,,,,,,,,,,,,,,29.4857,30.3238,31.0857,30.3238,27.7499,28.754,26.8827,23.7335,11.5472,13.5555,29.6443,40.404,1.4605,8.0785,-6.618,14.9703,44.5915,-29.6212,40.8489,61.6613,-20.8124,3.4231,5.477,-2.0539,40.5751,6.8005,0.5273,0.9585,4.1534,1.0497,,,
2026-03-02,20.3172,50,22.1299,50,42.3338,17.4849,25.4909,50,,,,,940,,,61,258,5,4,443,1699,489,1654,562,1581,27,478,62.2754,37.7246,60,456,81,0.7745,0.202,,,,,,,,,,,,,16.0498,25.4909,20.3172,25.4909,14.1625,18.0209,19.8366,20.3359,6.5819,74.7163,26.2069,31.9563,0.7263,20.8806,-20.1543,12.3922,48.5247,-36.1325,37.7213,63.9582,-26.2369,1.7249,23.8765,-22.1516,13.3454,0.9986,1.3807,0.7717,8.9424,2.1788,,,
2026-03-04,13.4827,50,17.8504,50,45.5754,15.3057,20.9267,50,,,,,865,,,50,266,7,4,290,1853,400,1744,466,1678,12,441,,,,,,,,,,,,,,,,,,,,10.8621,20.9267,13.4827,20.9267,9.1075,11.4754,15.8925,17.2131,10.5191,48.0874,31.1688,41.6667,0.2732,19.2168,-18.9435,10.0638,51.0929,-41.0291,35.929,66.2113,-30.2823,3.2787,20.0364,-16.7577,23.725,0.5009,1.0933,0.6831,12.3862,3.8707,,,
2026-03-05,18.7239,50,20.9267,50,43.3726,16.4071,23.1295,50,,,,,84,,,109,21,9,1,402,1741,466,1678,508,1636,24,219,,,,,,,,,,,,,,,,,,,,17.7744,23.1295,18.7239,23.1295,16.9932,17.3121,18.5877,18.6333,28.4738,8.1093,31.52,24.1573,0.6834,9.4305,-8.7472,11.4351,48.9294,-37.4943,36.9932,64.738,-27.7449,8.9749,1.959,7.0159,25.6948,0.3189,0.6151,0.82,8.0182,2.0957,,,
2026-03-06,17.9507,50,20.2277,50,44.0987,15.7495,22.4288,50,,,,,184,,,63,41,4,6,392,1754,452,1695,500,1647,22,129,,,,,,,,,,,,,,,,,,,,17.2676,22.4288,17.9507,22.4288,17.714,16.8488,17.8506,18.8069,16.3024,10.2004,29.6089,37.5,0.8197,5.51,-4.6903,10.929,49.8179,-38.8889,35.9745,65.255,-29.2805,4.827,3.8251,1.0018,34.9271,0.5009,0.3815,0.7286,9.9271,1.776,,,
2026-03-09,12.806,50,14.9153,50,48.2109,13.4087,18.6441,50,,,,,947,,,25,288,6,12,272,1877,331,1819,413,1737,13,584,56.487,43.513,60,608,61,0.8245,0.1522,,,,,,,,,,,,,10.8098,18.6441,12.806,18.6441,10.8341,11.8314,12.9646,15.9112,7.7063,69.9003,28.8235,32.3606,0.3626,25.0227,-24.66,8.9755,53.2638,-44.2883,32.9556,67.9057,-34.9501,2.2212,22.6201,-20.3989,16.2285,0.816,0.8731,0.816,20.1723,3.6265,,,
2026-03-10,19.7648,50,19.5372,50,44.5751,15.6677,21.3581,50,,,,,58,,,280,15,10,6,442,1707,437,1713,478,1672,20,98,,,,,,,,,,,,,,,,,,,,24.2033,21.3581,19.7648,21.3581,24.1583,18.8808,17.8344,18.4713,40.0364,5.1865,46.25,28.9474,0.6824,4.1856,-3.5032,10.919,50.2275,-39.3085,35.6233,65.9691,-30.3458,18.5168,1.5014,17.0155,28.8444,0.9099,0.8643,1.2739,3.5032,1.2739,,,
2026-03-11,20.2124,50,19.416,50,46.3785,13.7277,20.7812,50,,,,,181,,,80,53,10,5,438,1712,425,1725,467,1683,24,77,,,,,,,,,,,,,,,,,,,,25.256,20.7812,20.2124,20.7812,25.6025,19.3724,17.9627,18.281,22.5557,10.0955,27.0161,37.3874,0.7731,3.2287,-2.4557,10.1864,50.3411,-40.1546,34.9704,66.7576,-31.7872,6.0937,3.7744,2.3192,23.1924,1.0005,0.8052,1.7735,1.9554,1.2278,,,
2026-03-12,19.9469,50,19.1126,50,47.592,12.7797,20.0607,50,,,,,219,,,61,47,11,6,430,1719,418,1731,450,1699,18,223,,,,,,,,,,,,,,,,,,,,25.0664,20.0607,19.9469,20.0607,25.0682,18.6988,17.4249,17.4704,14.5587,17.2429,33.4375,24.0106,0.6824,9.1902,-8.5077,9.9636,51.9108,-41.9472,34.2129,68.1074,-33.8944,4.8681,4.1401,0.7279,22.748,0.7734,0.9167,1.5924,3.1847,0.9554,,,
2026-03-13,10.5722,50,13.7931,50,51.9136,7.5407,17.1277,50,,,,,1038,,,20,382,8,7,217,1934,291,1860,385,1766,12,361,,,,,,,,,,,,,,,,,,,,11.1785,17.1277,10.5722,17.1277,11.4545,10.5,11.9545,14.5455,7.5909,47.8182,21.5569,56.1787,0.4091,15,-14.5909,7.0909,54.7727,-47.6818,30.6818,69.8182,-39.1364,1.6364,26.8636,-25.2273,15.3182,0.7273,1.4204,1.1818,8.2727,2.4545,,,
2026-03-16,9.4396,50,11.8842,50,53.0651,7.484,16.9613,50,,,,,491,,,41,120,7,5,191,1963,252,1902,381,1773,11,578,56.8862,43.1138,60,613,34,0.8165,0.1613,,,,,,,,,,,,,9.6277,16.9613,9.4396,16.9613,10,9.4118,10.9502,14.6606,13.2579,35.1584,25.256,31.0167,0.362,24.4796,-24.1176,7.5566,56.1538,-48.5973,29.4118,71.0407,-41.629,3.3484,10.905,-7.5566,12.0814,0.6787,1.5862,0.9502,5.0226,2.8507,,,
2026-03-17,11.6376,50,13.3055,50,51.7437,9.2873,17.9682,50,,,,,137,,,94,16,7,7,262,1891,300,1853,405,1748,11,235,,,,,,,,,,,,,,,,,,,,14.5565,17.9682,11.6376,17.9682,15.6889,11.96,12.1874,15.4161,23.1924,8.9586,31.1765,31.9797,0.3638,9.8226,-9.4588,8.0491,56.0709,-48.0218,30.4229,70.2592,-39.8363,7.2306,2.8649,4.3656,34.1064,0.6367,0.9183,0.8186,6.9122,1.9554,,,
2026-03-18,22.0538,50,17.5824,50,47.177,12.1258,19.8939,50,,,,,47,,,329,6,8,2,504,1649,391,1762,450,1703,9,73,,,,,,,,,,,,,,,,,,,,36.0743,19.8939,22.0538,19.8939,39.5909,23.7727,16.8636,17.4545,45.9545,4.2273,45.4995,24.7312,0.2727,2.8636,-2.5909,9.2727,50.9545,-41.6818,33.5,68.2273,-34.7273,20.9091,1.0455,19.8636,23.2273,1.2273,1.4366,1.0909,3.3636,0.5455,,,
2026-03-19,12.197,50,11.5152,50,52.4242,7.2348,16.6667,50,,,,,1138,,,17,301,7,2,268,1885,252,1901,380,1773,8,210,,,,,,,,,,,,,,,,,,,,15.3788,16.6667,12.197,16.6667,16.6213,12.6703,11.7166,14.4414,6.7666,42.5068,24.1611,53.312,0.1817,8.9464,-8.7648,7.0845,55.5404,-48.4559,30.0182,70.2543,-40.2361,1.6349,22.6612,-21.0263,26.2489,0.8629,0.4658,0.7266,5.8129,1.0899,,,
2026-03-20,16.3002,50,14.4428,50,51.8196,7.9227,17.6649,50,,,,,113,,,99,25,15,3,375,1779,330,1824,400,1754,12,156,,,,,,,,,,,,,,,,,,,,22.138,17.6649,16.3002,17.6649,24.8978,17.9918,15.0386,15.493,28.9414,6.8605,24.3328,33.7748,0.4089,6.5879,-6.179,7.8146,54.4298,-46.6152,30.7133,70.1954,-39.4821,7.0423,2.3171,4.7251,27.0786,0.9541,0.8745,1.8174,2.7715,0.9087,,,
2026-03-23,6.9899,50,7.8918,50,59.6017,4.472,13.3408,50,,,,,1871,,,7,973,6,3,149,2007,171,1985,300,1856,13,716,54.2914,45.7086,60,855,35,0.844,0.1368,,,,,,,,,,,,,6.9899,13.3408,6.9899,13.3408,7.1429,7.1881,8.0922,11.3472,5.4702,79.9729,16.5289,72.866,0.2712,30.9222,-30.651,5.3345,61.0759,-55.7414,25.0452,73.5986,-48.5533,0.9042,58.2731,-57.3689,8.3635,0.4069,2.0977,0.859,7.4141,5.1537,,,
2026-03-24,11.8849,50,10.5223,50,56.6616,5.4883,15.3671,50,,,,,104,,,298,27,8,7,276,1880,250,1906,353,1803,7,291,,,,,,,,,,,,,,,,,,,,16.3891,15.3671,11.8849,15.3671,17.7485,12.9369,11.212,13.527,52.2015,8.67,34.087,32.4607,0.1816,12.6192,-12.4376,6.4004,58.3296,-51.9292,27.9619,72.3105,-44.3486,17.7939,2.8143,14.9796,12.0744,0.4539,1.9427,1.0894,4.63,1.6341,,,
2026-03-25,20.4692,50,13.9236,50,53.0836,8.8914,17.3666,50,,,,,74,,,218,17,6,6,492,1665,333,1824,397,1760,12,91,,,,,,,,,,,,,,,,,,,,38.706,17.3666,20.4692,17.3666,38.7931,22.6407,15.1543,15.1089,52.2686,6.1252,27.4306,31.8519,0.4083,3.4936,-3.0853,8.6661,55.5354,-46.8693,30.2632,70.9165,-40.6534,14.3376,1.951,12.3866,16.9238,0.7713,2.3271,0.6806,5.7169,1.0436,,,
2026-03-27,12.3914,50,10.7669,50,57.9146,5.969,15.7915,50,,,,,1329,,,33,639,7,10,294,1863,256,1901,365,1792,9,538,,,,,,,,,,,,,,,,,,,,15.9804,15.7915,12.3914,15.7915,16.8707,13.5147,11.4286,13.6961,9.6599,62.3583,21.5962,67.3455,0.2268,23.6735,-23.4467,6.5306,60.1814,-53.6508,27.0295,72.4717,-45.4422,2.0862,41.9955,-39.9093,12.2449,0.5442,5.6994,0.8163,11.8367,4.8073,,,
2026-03-30,8.8831,50,9.1454,50,61.9565,5.3223,13.7181,50,,,,,1479,,,31,749,4,36,203,1958,215,1946,317,1844,13,914,53.8922,46.1078,60,544,39,0.8295,0.1503,,,,,,,,,,,,,9.8201,13.7181,8.8831,13.7181,10.1488,9.4272,9.6978,12.2688,11.9982,67.0726,18.4211,71.7552,0.3157,39.0167,-38.7009,5.8187,63.0582,-57.2395,24.0415,74.5151,-50.4736,2.2102,48.1281,-45.9179,9.9233,0.6315,3.7523,0.5864,34.2806,16.9599,,,
2026-04-01,20.5361,50,14.1563,50,45.7909,6.8705,16.61,50,,,,,27,,,1145,7,10,3,489,1671,338,1822,387,1773,19,53,,,,,,,,,,,,,,,,,,,,42.1669,16.61,20.5361,16.61,44.6809,23.0421,15.301,15.0294,86.1023,2.5804,75.0263,28.0702,0.5432,2.0824,-1.5392,7.5147,51.2902,-43.7755,28.1123,71.1634,-43.0512,64.5994,0.7243,63.8751,11.091,0.3169,0.6025,2.2635,2.5804,0.9959,,,
2026-04-02,28.1356,50,15.8569,50,38.7571,6.7797,16.1959,50,,,,,99,,,183,24,16,3,651,1511,379,1783,382,1780,14,85,,,,,,,,,,,,,,,,,,,,51.2618,16.1959,28.1356,16.1959,57.6593,31.6765,17.6231,15.0023,24.4013,38.2738,55.3704,4.9587,0.3163,2.892,-2.5757,7.8626,44.8712,-37.0086,28.3326,69.9051,-41.5725,13.5111,1.8979,11.6132,8.1338,0.3163,0.2738,2.6661,1.6268,0.4971,,,
2026-04-06,41.5856,50,20.0823,50,30.7031,7.9656,17.9132,50,,,,,59,,,216,10,23,2,948,1217,468,1697,424,1741,18,31,65.0699,34.9301,60,65,66,0.6473,0.3317,,,,,,,,,,,,,73.5228,17.9132,41.5856,17.9132,74.6175,46.8047,22.3672,16.7867,31.7732,7.3357,50.7082,15.9509,0.6301,0.9451,-0.315,8.6409,37.4887,-28.8479,30.7831,67.1467,-36.3636,16.1116,1.1701,14.9415,15.4365,0.36,0.3728,3.2853,1.3501,0.495,,,
2026-04-07,49.4733,50,23.702,50,28.0662,8.3145,18.623,50,,,,,66,,,123,10,58,2,1099,1066,537,1628,436,1729,15,11,,,,,,,,,,,,,,,,,,,,76.0722,18.623,49.4733,18.623,76.298,54.7178,26.5914,17.1558,23.7923,5.0113,44.7818,26.1261,0.5418,0.4515,0.0903,8.4876,33.3183,-24.8307,31.8736,65.2822,-33.4086,10.6546,1.3093,9.3454,32.5959,0.4515,0.2728,9.4357,0.5869,0.2709,,,
2026-04-08,87.1988,50,47.1386,50,13.5542,15.2861,24.3976,50,,,,,35,,,896,13,404,0,1905,259,1033,1131,563,1601,31,5,,,,,,,,,,,,,,,,,,,,94.1265,24.3976,87.1988,24.3976,94.2186,86.2692,48.9612,22.8094,80.4426,3.3875,63.6159,25.3333,1.2195,0.1807,1.0388,11.5628,16.9377,-5.3749,37.6242,58.4463,-20.822,51.1743,0.8582,50.3162,18.112,0.3613,1.712,42.6378,0.271,0.1807,,,
