date,time,group,% change
2026-09-04,15:29,LOKESHMACH,10.5519
2026-09-04,15:29,LOTUSDEV,13.6965
2026-09-04,15:29,LTF,-0.3175
2026-09-04,15:29,LTFOODS,6.6283
2026-09-04,15:29,LTTS,-0.9976
2026-09-04,15:29,LUMAXIND,6.7248
2026-09-04,15:29,MAANALU,-1.1984
2026-09-04,15:29,MACPOWER,6.9327
2026-09-04,15:29,MADRASFERT,0.1384
2026-09-04,15:29,MAHABANK,5.9803
2026-09-04,15:29,MAHASTEEL,16.6864
2026-09-04,15:29,MAHLOG,0.0988
2026-09-04,15:29,MAHSCOOTER,1.1376
2026-09-04,15:29,MAHSEAMLES,10.627
2026-09-04,15:29,MAITHANALL,11.2806
2026-09-04,15:29,MALLCOM,6.501
2026-09-04,15:29,MAMATA,1.7135
2026-09-04,15:29,MANAKCOAT,-0.0656
2026-09-04,15:29,MANAKSTEEL,26.1908
2026-09-04,15:29,MANALIPETC,28.2673
2026-09-04,15:29,MANBA,-1.2029
2026-09-04,15:29,MANGLMCEM,25.5172
2026-09-04,15:29,MANINDS,25.0972
2026-09-04,15:29,MANINFRA,19.8617
2026-09-04,15:29,MANIPALHOS,0.3182
2026-09-04,15:29,MANORAMA,2.5728
2026-09-04,15:29,MANYAVAR,9.6614
2026-09-04,15:29,MARATHON,22.0457
2026-09-04,15:29,MARINE,17.72
2026-09-04,15:29,MARKSANS,-1.418
2026-09-04,15:29,MARSONS,31.2595
2026-09-04,15:29,MASTERTR,13.6086
2026-09-04,15:29,MAWANASUG,17.2255
2026-09-04,15:29,MAXESTATES,14.2827
2026-09-04,15:29,MAXHEALTH,-1.883
2026-09-04,15:29,MAXIND,0.2195
2026-09-04,15:29,MAYURUNIQ,0.3619
2026-09-04,15:29,MAZDA,16.9337
2026-09-04,15:29,MBAPL,0.8438
2026-09-04,15:29,MCCHRLS-B,-1.0486
2026-09-04,15:29,MCLOUD,-1.7931
2026-09-04,15:29,MCX,11.6702
2026-09-04,15:29,MEDANTA,3.8655
2026-09-04,15:29,MEDIASSIST,-0.917
2026-09-04,15:29,MEDPLUS,3.0236
2026-09-04,15:29,MEESHO,7.832
2026-09-04,15:29,MEIL,5.8081
2026-09-04,15:29,MENONBE,33.2725
2026-09-04,15:29,MERCURYEV,3.2312
2026-09-04,15:29,METROBRAND,-1.4478
2026-09-04,15:29,METROPOLIS,6.8906
2026-09-04,15:29,MFSL,-1.4825
2026-09-04,15:29,MICEL,0.9896
2026-09-04,15:29,MMFL,-0.3479
2026-09-04,15:29,MMP,15.4714
2026-09-04,15:29,MMTC,0.5798
2026-09-04,15:29,MODISONLTD,31.9714
2026-09-04,15:29,MOL,5.8599
2026-09-04,15:29,MOLDTECH,16.3474
2026-09-04,15:29,MOLDTKPAC,3.8962
2026-09-04,15:29,MONTECARLO,9.5747
2026-09-04,15:29,MOREPENLAB,26.631
2026-09-04,15:29,MOSCHIP,0.2362
2026-09-04,15:29,MOTILALOFS,8.5864
2026-09-04,15:29,MRPL,-1.3096
2026-09-04,15:29,MSPL,2.698
2026-09-04,15:29,MSTCLTD,12.4005
2026-09-04,15:29,MTARTECH,1.4737
2026-09-04,15:29,MUFIN,1.2438
2026-09-04,15:29,MUKANDLTD,-0.6136
2026-09-04,15:29,MUKKA,13.8394
2026-09-04,15:29,MUTHOOTFIN,0.8759
2026-09-04,15:29,MUTHOOTMF,-1.3598
